Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
android-async-http,2,"('1f352e6bf572fab13f131116736b7867809b6af8', '131f31ba475e719d48d35035fd2bb1ff7f198ec9')",Parameterize Variable,library/src/main/java/com/loopj/android/http/MySSLSocketFactory.java@socket : Socket,library/src/main/java/com/loopj/android/http/MySSLSocketFactory.java@socket : Socket,"[BlameRes(sha1='dfdbac333dbfc2fa4877f98cae71f28fa463f77a', oline='157', file_name='library/src/main/java/com/loopj/android/http/MySSLSocketFactory.java')]"
android-async-http,2,"('ebff8be95933d89a83d486e48edd9da6a2c21ddb', 'd8bf5ca88342bfe73b54b0fc041c7237a7729bb9')",Change Method Access Modifier,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@protected sendSuccessMessage(statusCode int, headers Header[], responseBody String) : void","library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='66', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,2,"('f2c98930ef928c51cf26ed68d0da59c171af5a9f', '78a0a7c2713baa8ce92e111a0273eb98b6909d85')",Add Method Annotation,"library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@protected sendFailureMessage(e Throwable, responseBody String) : void",library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@@Deprecated,"[BlameRes(sha1='d92129bc1cc1b5af638dfc12e253ae163cc995f7', oline='55', file_name='src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,2,"('f2c98930ef928c51cf26ed68d0da59c171af5a9f', '78a0a7c2713baa8ce92e111a0273eb98b6909d85')",Add Method Annotation,"library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@protected sendFailureMessage(e Throwable, responseBody byte[]) : void",library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@@Deprecated,"[BlameRes(sha1='078f40f0ef379ead00ea6b77eed2ee6b6827b8de', oline='59', file_name='src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,2,"('f2c98930ef928c51cf26ed68d0da59c171af5a9f', '78a0a7c2713baa8ce92e111a0273eb98b6909d85')",Extract And Move Method,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@protected sendSuccessMessage(statusCode int, headers Header[], responseBody String) : void","library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@protected sendFailureMessage(statusCode int, headers Header[], e Throwable, responseBody String) : void","[BlameRes(sha1='18551ed3adffcc6c2e7bca737353ec4d4bddde60', oline='25', file_name='src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,2,"('1bd6a98e95997996d1312cf05fcde6906664709d', 'fea3948e9965eb6130c20ecedee45c856c319ec1')",Move And Inline Method,src/com/loopj/android/http/BinaryHttpResponseHandler.java@protected handleMessage(msg Message) : void,src/com/loopj/android/http/JsonHttpResponseHandler.java@protected handleMessage(msg Message) : void,"[BlameRes(sha1='ade62e9abbdc417bac79a5a4d20ccee844210983', oline='79', file_name='src/com/loopj/android/http/ImageHttpResponseHandler.java')]"
android-async-http,3,"('6041921ab31f95ec809957e5b47d7c09528cf4d5', '4aa75990fc9c56636fcedf5190c80a4b2f49e28d', '34a2478f79588590f831070b31c5121a9b02d666')",Extract And Move Method,sample/src/main/java/com/loopj/android/http/sample/SampleParentActivity.java@protected onCreate(savedInstanceState Bundle) : void,sample/src/main/java/com/loopj/android/http/sample/FileSample.java@protected isRequestHeadersAllowed() : boolean,"[BlameRes(sha1='d2ce2c458bee8c9f999744c7e876f7a4c45b69a8', oline='23', file_name='sample/src/main/java/com/loopj/android/http/sample/SampleParentActivity.java')]"
android-async-http,3,"('73a70a642049d7f2a6e28fe29b9232741063abba', 'fbb8a7a2553df81f2f0c7416bc20346eac9aa9da', '3c4f41bdac01aed72ed51f6adcde878b17b3e68e')",Merge Class,sample/src/main/java/com/loopj/android/http/sample/CancelAllRequests.java@com.loopj.android.http.sample.CancelAllRequests,sample/src/main/java/com/loopj/android/http/sample/CancelAllRequestsSample.java@com.loopj.android.http.sample.CancelAllRequestsSample,"[BlameRes(sha1='55de9bd709d1ba2e0d53d17e7d1131c263fb3abd', oline='3', file_name='sample/src/main/java/com/loopj/android/http/sample/CancelAllRequests.java')]"
android-async-http,3,"('73a70a642049d7f2a6e28fe29b9232741063abba', 'fbb8a7a2553df81f2f0c7416bc20346eac9aa9da', '3c4f41bdac01aed72ed51f6adcde878b17b3e68e')",Move Method,sample/src/main/java/com/loopj/android/http/sample/CancelAllRequests.java@protected onCancelButtonPressed() : void,sample/src/main/java/com/loopj/android/http/sample/CancelAllRequestsSample.java@public onCancelButtonPressed() : void,"[BlameRes(sha1='55de9bd709d1ba2e0d53d17e7d1131c263fb3abd', oline='5', file_name='sample/src/main/java/com/loopj/android/http/sample/CancelAllRequests.java')]"
android-async-http,3,"('73a70a642049d7f2a6e28fe29b9232741063abba', 'fbb8a7a2553df81f2f0c7416bc20346eac9aa9da', '3c4f41bdac01aed72ed51f6adcde878b17b3e68e')",Move Method,sample/src/main/java/com/loopj/android/http/sample/CancelRequestHandle.java@protected onCancelButtonPressed() : void,sample/src/main/java/com/loopj/android/http/sample/CancelAllRequestsSample.java@public onCancelButtonPressed() : void,"[BlameRes(sha1='55de9bd709d1ba2e0d53d17e7d1131c263fb3abd', oline='7', file_name='sample/src/main/java/com/loopj/android/http/sample/CancelRequestHandle.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Method,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@public setForceSynchronous(value Boolean) : void,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@public setUseSynchronousMode(value Boolean) : void,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='56', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Method,"library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@protected handleSuccessMessage(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], content String) : void","[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='114', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Parameter,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@responseBody : byte[],library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@content : String,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='114', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Add Method Annotation,"library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@protected handleSuccessMessage(statusCode int, headers Header[], responseBody byte[]) : void",library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@@Deprecated,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='114', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Add Method Annotation,"library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@protected handleFailureMessage(statusCode int, headers Header[], responseBody byte[], error Throwable) : void",library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@@Deprecated,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='118', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Attribute,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@forceSynchronous : Boolean,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@useSynchronousMode : Boolean,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='34', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Method,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@protected handleSuccessJsonMessage(statusCode int, headers Header[], jsonResponse Object) : void","library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], response JSONObject) : void","[BlameRes(sha1='7aa52df35a7d9ff5c9cb2b97dbea23ca7c65764b', oline='76', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Extract Method,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onFailure(e Throwable, errorResponse JSONObject) : void","[BlameRes(sha1='18551ed3adffcc6c2e7bca737353ec4d4bddde60', oline='25', file_name='src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Extract Method,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onFailure(e Throwable, errorResponse JSONArray) : void","[BlameRes(sha1='18551ed3adffcc6c2e7bca737353ec4d4bddde60', oline='25', file_name='src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Add Parameter Modifier,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@statusCode : int,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@statusCode : int,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='23', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Add Parameter Modifier,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@headers : Header[],library/src/com/loopj/android/http/JsonHttpResponseHandler.java@headers : Header[],"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='23', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Add Parameter Modifier,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@responseBody : byte[],library/src/com/loopj/android/http/JsonHttpResponseHandler.java@responseBody : byte[],"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='23', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Inline Variable,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@responseBodyText : String,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='65', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Variable,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@responseBodyText : String,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@jsonString : String,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='65', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Parameter,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@jsonResponse : Object,library/src/com/loopj/android/http/JsonHttpResponseHandler.java@response : JSONObject,"[BlameRes(sha1='7aa52df35a7d9ff5c9cb2b97dbea23ca7c65764b', oline='76', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Change Method Access Modifier,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@protected handleSuccessJsonMessage(statusCode int, headers Header[], jsonResponse Object) : void","library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], response JSONObject) : void","[BlameRes(sha1='7aa52df35a7d9ff5c9cb2b97dbea23ca7c65764b', oline='76', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Method,"library/src/com/loopj/android/http/TextHttpResponseHandler.java@protected handleSuccessMessage(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/TextHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='37', file_name='library/src/com/loopj/android/http/TextHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Rename Method,"library/src/com/loopj/android/http/TextHttpResponseHandler.java@protected handleFailureMessage(statusCode int, headers Header[], responseBody byte[], error Throwable) : void","library/src/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBody byte[], error Throwable) : void","[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='46', file_name='library/src/com/loopj/android/http/TextHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Change Method Access Modifier,"library/src/com/loopj/android/http/TextHttpResponseHandler.java@protected handleSuccessMessage(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/TextHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='37', file_name='library/src/com/loopj/android/http/TextHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Change Method Access Modifier,"library/src/com/loopj/android/http/TextHttpResponseHandler.java@protected handleFailureMessage(statusCode int, headers Header[], responseBody byte[], error Throwable) : void","library/src/com/loopj/android/http/TextHttpResponseHandler.java@public onFailure(statusCode int, headers Header[], responseBody byte[], error Throwable) : void","[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='46', file_name='library/src/com/loopj/android/http/TextHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Extract And Move Method,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/FileAsyncHttpResponseHandler.java@public onFailure(e Throwable, response File) : void","[BlameRes(sha1='18551ed3adffcc6c2e7bca737353ec4d4bddde60', oline='25', file_name='src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Extract And Move Method,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/FileAsyncHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","[BlameRes(sha1='18551ed3adffcc6c2e7bca737353ec4d4bddde60', oline='25', file_name='src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,3,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec')",Extract Method,"library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], responseBody byte[]) : void","library/src/com/loopj/android/http/JsonHttpResponseHandler.java@public onSuccess(statusCode int, headers Header[], response JSONArray) : void","[BlameRes(sha1='18551ed3adffcc6c2e7bca737353ec4d4bddde60', oline='25', file_name='src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,5,"('6041921ab31f95ec809957e5b47d7c09528cf4d5', '4aa75990fc9c56636fcedf5190c80a4b2f49e28d', '34a2478f79588590f831070b31c5121a9b02d666', '99444cff2ee943eba8a07213ee4b5042a90159e2', '22e54092b0fde94bfe9f8f0919d6c6ff1acdd1a0')",Move Attribute,library/src/com/loopj/android/http/RequestParams.java@private LOG_TAG : String,sample/src/main/java/com/loopj/android/http/sample/FileSample.java@private LOG_TAG : String,"[BlameRes(sha1='d82942b249ec66a0935b46c245db6a329130b660', oline='23', file_name='library/src/com/loopj/android/http/RequestParams.java')]"
android-async-http,5,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec', 'b11a1d5f860c7015ed06be4e2e8e84214ff7d9bb', '481b95b08ea74e28d8c6f4b0fc55bd5bf30510ea')",Rename Method,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@public getForceSynchronous() : Boolean,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@public getUseSynchronousMode() : boolean,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='52', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,5,"('d8bf5ca88342bfe73b54b0fc041c7237a7729bb9', 'f1b30ceb5b4a56950534160d628e2fd649632492', 'a5edfd36230c008e96d1ecd99d52728fea5bbbec', 'b11a1d5f860c7015ed06be4e2e8e84214ff7d9bb', '481b95b08ea74e28d8c6f4b0fc55bd5bf30510ea')",Change Return Type,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@Boolean,library/src/com/loopj/android/http/AsyncHttpResponseHandler.java@boolean,"[BlameRes(sha1='0a4351c5c536afcd539c51deb8041ee204df15d1', oline='52', file_name='library/src/com/loopj/android/http/AsyncHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Split Parameter,library/src/main/java/com/loopj/android/http/JsonHttpResponseHandler.java@errorResponse : JSONObject,library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@throwable : Throwable,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='48', file_name='library/src/com/loopj/android/http/JsonHttpResponseHandler.java')]"
android-async-http,5,"('072c3808afe33913ce8087a3fb17da087dec8397', '04b1bc97f069faf0c91cef58a0ca65ebf899ef9c', '88f603e01fc805a61c889ef845dd5c830a7c5a64', '8486154b5ac25f7005412cae2bf58e596846676d', '8e7aca14accfa95392f6b30b41022469f078b1c3')",Rename Parameter,library/src/main/java/com/loopj/android/http/FileAsyncHttpResponseHandler.java@e : Throwable,library/src/main/java/com/loopj/android/http/TextHttpResponseHandler.java@throwable : Throwable,"[BlameRes(sha1='a5edfd36230c008e96d1ecd99d52728fea5bbbec', oline='40', file_name='library/src/com/loopj/android/http/FileAsyncHttpResponseHandler.java')]"
