hydra
Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause,
hydra,2,"('81885ae260abe4eef04ad95809bab365c109b7e0', '98b1ac7c5eef1337ac7beec571f384d0e1f40cea')",Extract Variable,hydra-main/src/main/java/com/addthis/hydra/query/MeshQueryMaster.java@,hydra-main/src/main/java/com/addthis/hydra/query/MeshQueryMaster.java@allowPartial : boolean,"[BlameRes(sha1='bf5eb54f4cadf49dd001ab93313c53305e91597b', oline='186', file_name='hydra-main/src/main/java/com/addthis/hydra/query/MeshQueryMaster.java')]",,
hydra,2,"('81885ae260abe4eef04ad95809bab365c109b7e0', '98b1ac7c5eef1337ac7beec571f384d0e1f40cea')",Rename Variable,hydra-main/src/main/java/com/addthis/hydra/query/MeshQueryMaster.java@subdirectory : String,hydra-main/src/main/java/com/addthis/hydra/query/MeshQueryMaster.java@combinedJob : String,"[BlameRes(sha1='bf5eb54f4cadf49dd001ab93313c53305e91597b', oline='185', file_name='hydra-main/src/main/java/com/addthis/hydra/query/MeshQueryMaster.java')]",,
hydra,2,"('49676843cf6c67a20f7edf4ee09e3c3fe0d62f14', 'd933bbd1aa91c4c6294bcb44786b4ed4fd4d6bf0')",Extract Superclass,hydra-filters/src/main/java/com/addthis/hydra/data/filter/value/AbstractMatchStringFilter.java@com.addthis.hydra.data.filter.value.AbstractMatchStringFilter,hydra-filters/src/main/java/com/addthis/hydra/data/filter/value/AbstractMatchStringFilter.java@com.addthis.hydra.data.filter.value.AbstractMatchStringFilter,"[BlameRes(sha1='0d8d542f2248e8a475b12e98dde762534f8d5a75', oline='13', file_name='hydra-filters/src/main/java/com/addthis/hydra/data/filter/value/AbstractMatchStringFilter.java')]",,
hydra,2,"('98224823166f55c4694c48ea50a766a325a3e5cd', '8817501efbeede17e553d1cd257c1f2005d42cd3')",Add Class Annotation,hydra-main/src/main/java/com/addthis/hydra/job/alert/JobAlert.java@com.addthis.hydra.job.alert.JobAlert,"hydra-main/src/main/java/com/addthis/hydra/job/alert/AbstractJobAlert.java@@Pluggable(""job alerts"")","[BlameRes(sha1='1a87a7026c727299c915d2144c3722444263e784', oline='40', file_name='hydra-main/src/main/java/com/addthis/hydra/job/alert/JobAlert.java')]",,
hydra,2,"('bbc503f599e059fa0a8adeb5f66fb0b4d949be40', '46214783e05718148d4b2b59cc4d5d18a4265580')",Move And Rename Method,hydra-filters/src/test/java/com/addthis/hydra/data/filter/value/TestValueFilterRequire.java@public negateMatch() : void,hydra-filters/src/test/java/com/addthis/hydra/data/filter/value/TestValueFilterExclude.java@public matchEmptyString() : void,"[BlameRes(sha1='53fdf33a73782f7d6e28c7e9bfd16fd918caadb9', oline='47', file_name='hydra-filters/src/test/java/com/addthis/hydra/data/filter/value/TestValueFilterRequire.java')]",,
hydra,2,"('8fd1bb65854840e18dc5114487ac5a81b8f14c0d', 'cc90bf77484be6f00256adbcbcdca773f793412f')",Rename Attribute,hydra-task/src/main/java/com/addthis/hydra/task/output/tree/PathQuery.java@accumulate : boolean,hydra-task/src/main/java/com/addthis/hydra/task/output/tree/PathQuery.java@childMatch : boolean,"[BlameRes(sha1='2f626f215658c56c2b42712a8db7a71ed9e96cde', oline='32', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/tree/PathQuery.java')]",,
hydra,2,"('960bc8a45a3ae785ba26ef1b2b6272fe9a7ae506', 'd54942eae4ac38972fe3d5a5fd393f8dddbc90da')",Add Attribute Annotation,hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java@private systemManager : SystemManager,hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java@@Nonnull,"[BlameRes(sha1='7abe5dbb8f79de05a7c0306680b3b05447517339', oline='30', file_name='hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java')]",,
hydra,2,"('960bc8a45a3ae785ba26ef1b2b6272fe9a7ae506', 'd54942eae4ac38972fe3d5a5fd393f8dddbc90da')",Add Parameter,hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java@public SystemResource(systemManager SystemManager),hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java@spawnBalancer : SpawnBalancer,"[BlameRes(sha1='7abe5dbb8f79de05a7c0306680b3b05447517339', oline='32', file_name='hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java')]",,
hydra,2,"('960bc8a45a3ae785ba26ef1b2b6272fe9a7ae506', 'd54942eae4ac38972fe3d5a5fd393f8dddbc90da')",Add Parameter,hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java@public SystemResource(systemManager SystemManager),hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java@hostFailWorker : HostFailWorker,"[BlameRes(sha1='7abe5dbb8f79de05a7c0306680b3b05447517339', oline='32', file_name='hydra-main/src/main/java/com/addthis/hydra/job/web/resources/SystemResource.java')]",,
hydra,2,"('0985c77186690b922f523bf8b33a00b58e1d6ed4', '8493fa97157ff740e5e7dcdf6d6f1d90aef05b2c')",Move And Inline Method,hydra-main/src/main/java/com/addthis/hydra/job/spawn/Settings.java@public getQuiesced() : boolean,"hydra-main/src/main/java/com/addthis/hydra/job/spawn/SystemManagerImpl.java@public quiesceCluster(quiesce boolean, username String) : boolean","[BlameRes(sha1='cd946a04800598b6269ff1601f937c61160bba9a', oline='47', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/Settings.java')]",,
hydra,2,"('0985c77186690b922f523bf8b33a00b58e1d6ed4', '8493fa97157ff740e5e7dcdf6d6f1d90aef05b2c')",Move And Inline Method,hydra-main/src/main/java/com/addthis/hydra/job/spawn/Settings.java@public setQuiesced(quiesced boolean) : void,"hydra-main/src/main/java/com/addthis/hydra/job/spawn/SystemManagerImpl.java@public quiesceCluster(quiesce boolean, username String) : boolean","[BlameRes(sha1='cd946a04800598b6269ff1601f937c61160bba9a', oline='51', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/Settings.java')]",,
hydra,2,"('411e958b27833545d1d40d477dbf648ea1bbf2c3', '11d0733e2a3d8d84bd4d80ddb3b6f6688932be97')",Rename Attribute,hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java@meshy : MeshyServer,hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java@loader : FileRefCacheLoader,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='57', file_name='hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java')]",,
hydra,2,"('411e958b27833545d1d40d477dbf648ea1bbf2c3', '11d0733e2a3d8d84bd4d80ddb3b6f6688932be97')",Change Attribute Type,hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java@meshy : MeshyServer,hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java@loader : FileRefCacheLoader,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='57', file_name='hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java')]",,
hydra,2,"('411e958b27833545d1d40d477dbf648ea1bbf2c3', '11d0733e2a3d8d84bd4d80ddb3b6f6688932be97')",Move Attribute,hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java@private meshy : MeshyServer,hydra-main/src/main/java/com/addthis/hydra/query/FileRefCacheLoader.java@private meshy : MeshyServer,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='57', file_name='hydra-main/src/main/java/com/addthis/hydra/query/MeshFileRefCache.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Extract Class,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@com.addthis.hydra.task.output.OutputWrapperFactory,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@com.addthis.hydra.task.output.OutputWrapperFactory,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='29', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Move Method,"hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@public openWriteStream(target String, outputFlags OutputStreamFlags, logLineOutput OutputStreamEmitter) : OutputWrapper","hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@public openWriteStream(target String, outputFlags OutputStreamFlags, streamEmitter OutputStreamEmitter) : OutputWrapper","[BlameRes(sha1='abc28770234e46fed6f0d735ea81b91b4be9dd1b', oline='62', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Change Variable Type,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@targetOut : File,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@targetPath : Path,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='69', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Change Variable Type,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@outputStream : OutputStream,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@outputStream : FSDataOutputStream,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='75', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Rename Variable,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@targetOut : File,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@targetPath : Path,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='69', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Add Method Annotation,"hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@public openWriteStream(target String, outputFlags OutputStreamFlags, logLineOutput OutputStreamEmitter) : OutputWrapper",hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@@Override,"[BlameRes(sha1='abc28770234e46fed6f0d735ea81b91b4be9dd1b', oline='62', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Move Method,"hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@private getModifiedTarget(target String, outputFlags OutputStreamFlags) : String","hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@private getModifiedTarget(target String, outputFlags OutputStreamFlags) : String","[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='142', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Change Variable Type,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@test : File,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@test : Path,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='147', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Change Variable Type,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@testTmp : File,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@testTmp : Path,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='148', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Add Thrown Exception Type,"hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@private getModifiedTarget(target String, outputFlags OutputStreamFlags) : String",hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@IOException,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='142', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Move Method,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@protected setDir(dir String) : void,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@public setDir(dir String) : void,"[BlameRes(sha1='fcb1a4b4567581d6ec357121e7fc1fbb9f5801fd', oline='137', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Change Method Access Modifier,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@protected setDir(dir String) : void,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@public setDir(dir String) : void,"[BlameRes(sha1='fcb1a4b4567581d6ec357121e7fc1fbb9f5801fd', oline='137', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Move Attribute,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@private log : Logger,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@private log : Logger,"[BlameRes(sha1='abc28770234e46fed6f0d735ea81b91b4be9dd1b', oline='30', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Move Attribute,hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@private dir : String,hydra-hdfs/src/main/java/com/addthis/hydra/task/output/HDFSOutputWrapperFactory.java@private dir : String,"[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='39', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Change Method Access Modifier,"hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@private wrapOutputStream(outputFlags OutputStreamFlags, exists boolean, outputStream OutputStream) : OutputStream","hydra-task/src/main/java/com/addthis/hydra/task/output/DefaultOutputWrapperFactory.java@protected wrapOutputStream(outputFlags OutputStreamFlags, exists boolean, outputStream OutputStream) : OutputStream","[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='113', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
hydra,2,"('dd177838ae8db7a76d75ab69d2d8ccb1bac7b136', '8cb843833dce59384ec78bae5784e2bc29a978b3')",Change Method Access Modifier,"hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java@private getFileName(target String, partitionData PartitionData, outputFlags OutputStreamFlags, fileVersion int) : String","hydra-task/src/main/java/com/addthis/hydra/task/output/DefaultOutputWrapperFactory.java@protected getFileName(target String, partitionData PartitionData, outputFlags OutputStreamFlags, fileVersion int) : String","[BlameRes(sha1='3c8c4db6a3b01c318b887d5786e5a588077b8f27', oline='163', file_name='hydra-task/src/main/java/com/addthis/hydra/task/output/OutputWrapperFactory.java')]",,
