giraph
Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause,
giraph,2,"('46cd48a66abb86e9af878eb03cb0c0ea9edd5082', '1152db45c1e3021acbd89d013fa0967fc3691297')",Remove Method Modifier,giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java@public readFields(dataInput DataInput) : void,giraph-examples/src/main/java/org/apache/giraph/examples/scc/SccVertexValue.java@public readFields(in DataInput) : void,"[BlameRes(sha1='ef64561a1fc123a7d9efe03f1d3cacb8d14871f8', oline='236', file_name='giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java')]",,
giraph,2,"('46cd48a66abb86e9af878eb03cb0c0ea9edd5082', '1152db45c1e3021acbd89d013fa0967fc3691297')",Move Method,giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java@public write(dataOutput DataOutput) : void,giraph-examples/src/main/java/org/apache/giraph/examples/scc/SccVertexValue.java@public write(out DataOutput) : void,"[BlameRes(sha1='ef64561a1fc123a7d9efe03f1d3cacb8d14871f8', oline='211', file_name='giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java')]",,
giraph,2,"('46cd48a66abb86e9af878eb03cb0c0ea9edd5082', '1152db45c1e3021acbd89d013fa0967fc3691297')",Rename Parameter,giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java@dataOutput : DataOutput,giraph-examples/src/main/java/org/apache/giraph/examples/scc/SccVertexValue.java@out : DataOutput,"[BlameRes(sha1='ef64561a1fc123a7d9efe03f1d3cacb8d14871f8', oline='212', file_name='giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java')]",,
giraph,2,"('46cd48a66abb86e9af878eb03cb0c0ea9edd5082', '1152db45c1e3021acbd89d013fa0967fc3691297')",Remove Method Modifier,giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java@public write(dataOutput DataOutput) : void,giraph-examples/src/main/java/org/apache/giraph/examples/scc/SccVertexValue.java@public write(out DataOutput) : void,"[BlameRes(sha1='ef64561a1fc123a7d9efe03f1d3cacb8d14871f8', oline='211', file_name='giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgress.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Extract Class,giraph-core/src/main/java/org/apache/giraph/partition/HashPartitionerFactory.java@org.apache.giraph.partition.HashPartitionerFactory,giraph-core/src/main/java/org/apache/giraph/partition/HashPartitionerFactory.java@org.apache.giraph.partition.HashPartitionerFactory,"[BlameRes(sha1='49232d2abf5e460fb3f5d545ce5feeb4085413d8', oline='9', file_name='src/main/java/org/apache/giraph/graph/partition/HashPartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Extract Class,giraph-core/src/main/java/org/apache/giraph/partition/HashRangePartitionerFactory.java@org.apache.giraph.partition.HashRangePartitionerFactory,giraph-core/src/main/java/org/apache/giraph/partition/HashRangePartitionerFactory.java@org.apache.giraph.partition.HashRangePartitionerFactory,"[BlameRes(sha1='49232d2abf5e460fb3f5d545ce5feeb4085413d8', oline='9', file_name='src/main/java/org/apache/giraph/graph/partition/HashRangePartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Extract Class,giraph-core/src/main/java/org/apache/giraph/partition/SimplePartitionerFactory.java@org.apache.giraph.partition.SimplePartitionerFactory,giraph-core/src/main/java/org/apache/giraph/partition/SimplePartitionerFactory.java@org.apache.giraph.partition.SimplePartitionerFactory,"[BlameRes(sha1='974229e4338559e8e733218b588bd78cdf56f826', oline='8', file_name='giraph-core/src/main/java/org/apache/giraph/partition/SimplePartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Move Method,giraph-core/src/main/java/org/apache/giraph/partition/HashPartitionerFactory.java@public setConf(conf ImmutableClassesGiraphConfiguration) : void,giraph-core/src/main/java/org/apache/giraph/utils/AbstractVertexIdData.java@public setConf(configuration ImmutableClassesGiraphConfiguration) : void,"[BlameRes(sha1='8c0fc9d9e23df6d4b3632464e4945dc46217d999', oline='30', file_name='src/main/java/org/apache/giraph/graph/partition/HashPartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Rename Parameter,giraph-core/src/main/java/org/apache/giraph/partition/HashPartitionerFactory.java@conf : ImmutableClassesGiraphConfiguration,giraph-core/src/main/java/org/apache/giraph/utils/AbstractVertexIdData.java@configuration : ImmutableClassesGiraphConfiguration,"[BlameRes(sha1='9941062d2af327172b671a4f7cbe70442cd6f0f7', oline='30', file_name='src/main/java/org/apache/giraph/graph/partition/HashPartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Rename Parameter,giraph-core/src/main/java/org/apache/giraph/partition/HashRangePartitionerFactory.java@conf : ImmutableClassesGiraphConfiguration,giraph-core/src/main/java/org/apache/giraph/utils/AbstractVertexIdData.java@configuration : ImmutableClassesGiraphConfiguration,"[BlameRes(sha1='9941062d2af327172b671a4f7cbe70442cd6f0f7', oline='30', file_name='src/main/java/org/apache/giraph/graph/partition/HashRangePartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Rename Parameter,giraph-core/src/main/java/org/apache/giraph/partition/SimplePartitionerFactory.java@conf : ImmutableClassesGiraphConfiguration,giraph-core/src/main/java/org/apache/giraph/utils/AbstractVertexIdData.java@configuration : ImmutableClassesGiraphConfiguration,"[BlameRes(sha1='974229e4338559e8e733218b588bd78cdf56f826', oline='36', file_name='giraph-core/src/main/java/org/apache/giraph/partition/SimplePartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Move Method,giraph-core/src/main/java/org/apache/giraph/partition/HashRangePartitionerFactory.java@public setConf(conf ImmutableClassesGiraphConfiguration) : void,giraph-core/src/main/java/org/apache/giraph/utils/AbstractVertexIdData.java@public setConf(configuration ImmutableClassesGiraphConfiguration) : void,"[BlameRes(sha1='8c0fc9d9e23df6d4b3632464e4945dc46217d999', oline='30', file_name='src/main/java/org/apache/giraph/graph/partition/HashRangePartitionerFactory.java')]",,
giraph,2,"('9e4312db18af78abcf31d8520e03760896d43480', 'a5febbd7365c0f0b7d3884c3d9d3cf686c55186f')",Move Method,giraph-core/src/main/java/org/apache/giraph/partition/SimplePartitionerFactory.java@public setConf(conf ImmutableClassesGiraphConfiguration) : void,giraph-core/src/main/java/org/apache/giraph/utils/AbstractVertexIdData.java@public setConf(configuration ImmutableClassesGiraphConfiguration) : void,"[BlameRes(sha1='974229e4338559e8e733218b588bd78cdf56f826', oline='35', file_name='giraph-core/src/main/java/org/apache/giraph/partition/SimplePartitionerFactory.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Move Class,giraph-rexster/src/test/java/org/apache/giraph/rexster/io/formats/TestRexsterLongDoubleFloatVertexInputFormat.java@org.apache.giraph.rexster.io.formats.TestRexsterLongDoubleFloatVertexInputFormat.EmptyComputation,giraph-rexster/giraph-rexster-io/src/test/java/org/apache/giraph/rexster/io/formats/TestRexsterLongDoubleFloatIOFormat.java@org.apache.giraph.rexster.io.formats.TestRexsterLongDoubleFloatIOFormat.EmptyComputation,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='125', file_name='giraph-rexster/src/test/java/org/apache/giraph/rexster/io/formats/TestRexsterLongDoubleFloatVertexInputFormat.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Add Class Annotation,giraph-rexster/src/main/java/org/apache/giraph/rexster/io/RexsterEdgeInputFormat.java@org.apache.giraph.rexster.io.RexsterEdgeInputFormat,"giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/io/RexsterEdgeInputFormat.java@@SuppressWarnings(""rawtypes"")","[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='25', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/io/RexsterEdgeInputFormat.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Add Class Annotation,giraph-rexster/src/main/java/org/apache/giraph/rexster/io/RexsterVertexInputFormat.java@org.apache.giraph.rexster.io.RexsterVertexInputFormat,"giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/io/RexsterVertexInputFormat.java@@SuppressWarnings(""rawtypes"")","[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='25', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/io/RexsterVertexInputFormat.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Add Class Annotation,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@org.apache.giraph.rexster.utils.RexsterUtils,"giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@@SuppressWarnings(""rawtypes"")","[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='31', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Rename Method,"giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@protected openRexsterStream(conf ImmutableClassesGiraphConfiguration, start long, end long, urlSuffix String, gremlinScript String) : BufferedReader","giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@public openInputStream(conf ImmutableClassesGiraphConfiguration, start long, end long, type String, gremlinScript String) : BufferedReader","[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='149', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Extract Method,"giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@protected openRexsterStream(conf ImmutableClassesGiraphConfiguration, start long, end long, urlSuffix String, gremlinScript String) : BufferedReader","giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@private getHTTPAuthString(username String, password String) : String","[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='149', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@chunks : int,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@chunks : int,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='119', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@chunkSize : long,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@chunkSize : long,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='120', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@splits : List<InputSplit>,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@splits : List<InputSplit>,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='121', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@split : RexsterInputSplit,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@split : RexsterInputSplit,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='129', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@start : long,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@start : long,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='130', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@end : long,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@end : long,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='131', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@uriScriptFormat : String,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@uriScriptFormat : String,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='154', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@uriFormat : String,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@uriFormat : String,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='157', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@endpoint : String,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@endpoint : String,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='161', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@isSsl : boolean,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@isSsl : boolean,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='168', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@port : int,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@port : int,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='169', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@graph : String,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@graph : String,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='170', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@auth : String,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@auth : String,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='175', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@connection : HttpURLConnection,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@connection : HttpURLConnection,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='178', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@is : InputStream,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@is : InputStream,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='179', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Remove Variable Modifier,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@isr : InputStreamReader,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@isr : InputStreamReader,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='180', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Rename Parameter,giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@urlSuffix : String,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@type : String,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='151', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Change Method Access Modifier,"giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@protected openRexsterStream(conf ImmutableClassesGiraphConfiguration, start long, end long, urlSuffix String, gremlinScript String) : BufferedReader","giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@public openInputStream(conf ImmutableClassesGiraphConfiguration, start long, end long, type String, gremlinScript String) : BufferedReader","[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='149', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Add Parameter,"giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@private createConnection(url URL, authValue String) : HttpURLConnection",giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java@method : String,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='213', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/utils/RexsterUtils.java')]",,
giraph,2,"('870902cb4365c45407cf49f509819d69d756f3ca', '301b2aec609c0b744cafce9894792826d2d27b8a')",Extract Variable,giraph-rexster/src/main/java/org/apache/giraph/rexster/io/formats/RexsterLongFloatEdgeInputFormat.java@,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/io/formats/RexsterLongFloatEdgeInputFormat.java@sid : Long,"[BlameRes(sha1='4196b8ac2c03eed4a35798800afef6adb0cc231d', oline='49', file_name='giraph-rexster/src/main/java/org/apache/giraph/rexster/io/formats/RexsterLongFloatEdgeInputFormat.java')]",,
