morphia
Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldNotFindField(datastore Datastore, hl HasList) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='0ed704aad3a6d4e96562ad8ae528af56acc109d8', oline='163', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldFindField(datastore Datastore, hl HasList, expected List<String>) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='0ed704aad3a6d4e96562ad8ae528af56acc109d8', oline='180', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldNotFindField(datastore Datastore, hl HasMap) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='dcc83d67074939826ede91465a61da0f2f208877', oline='176', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldFindField(datastore Datastore, hl HasMap, expected Map<String,String>) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='0ed704aad3a6d4e96562ad8ae528af56acc109d8', oline='202', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldNotFindField(datastore Datastore, hm HasCollectionValuedMap) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='dcc83d67074939826ede91465a61da0f2f208877', oline='196', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldFindField(datastore Datastore, hm HasCollectionValuedMap, expected Map<String,Collection<String>>) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='0ed704aad3a6d4e96562ad8ae528af56acc109d8', oline='225', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldNotFindField(datastore Datastore, hm HasComplexObjectValuedMap) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='dcc83d67074939826ede91465a61da0f2f208877', oline='206', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,"morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java@private shouldFindField(datastore Datastore, hm HasComplexObjectValuedMap, expected Map<String,ComplexObject>) : void",morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='0ed704aad3a6d4e96562ad8ae528af56acc109d8', oline='250', file_name='morphia/src/test/java/dev/morphia/mapping/MapperOptionsTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,morphia/src/test/java/dev/morphia/mapping/ReferenceTest.java@public testIdOnlyReferences() : void,morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='32ee5e49be726b6f06deff3d053b24ee8d5f6270', oline='40', file_name='morphia/src/test/java/org/mongodb/morphia/mapping/ReferenceTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,morphia/src/test/java/dev/morphia/mapping/codec/DocumentReaderTest.java@public nestedDatabaseRead() : void,morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='75bc9cc27d2497a2f70a1e600d9ed3a907bc170c', oline='107', file_name='morphia/src/test/java/dev/morphia/mapping/codec/DocumentReaderTest.java')]",,
morphia,2,"('688bf64b1d6b59c6f23b444387f499203787ef32', '114eee687ba6d8c845d07bb894a45134b4ad3926')",Extract And Move Method,morphia/src/test/java/dev/morphia/mapping/lazy/TransientMappingTest.java@public mapClassWithTransientFields() : void,morphia/src/test/java/dev/morphia/TestBase.java@protected getDocumentCollection(type Class<?>) : MongoCollection<Document>,"[BlameRes(sha1='23e00e56ce401271350f8da34940256946b11381', oline='16', file_name='morphia/src/test/java/org/mongodb/morphia/mapping/lazy/TransientMappingTest.java')]",,
morphia,2,"('1d8a133029cb9fb5a75ee3b155119d42ffa327f3', 'e794a91ad5ae153765507a482acab609d5f9b66c')",Split Class,morphia/src/main/java/dev/morphia/aggregation/experimental/expressions/DateToStringExpression.java@dev.morphia.aggregation.experimental.expressions.DateToStringExpression,morphia/src/main/java/dev/morphia/aggregation/experimental/expressions/DateFromString.java@dev.morphia.aggregation.experimental.expressions.DateFromString,"[BlameRes(sha1='2577e0acbf83eef504f3910e5b890aaf345f468d', oline='8', file_name='morphia/src/main/java/dev/morphia/aggregation/experimental/expressions/DateToStringExpression.java')]",,
morphia,2,"('8222e1bb0ad45eb7f8593adb5223a30e5bfc70a5', '5c12bd46693f481b3de23198a9916298abfaa7c4')",Change Return Type,morphia/src/main/java/dev/morphia/aggregation/experimental/codecs/ExpressionCodec.java@Expression,morphia/src/main/java/dev/morphia/aggregation/experimental/codecs/ExpressionCodec.java@T,"[BlameRes(sha1='131ececa6c5853d22b5fc3cbd672b271686e6fcd', oline='19', file_name='morphia/src/main/java/dev/morphia/aggregation/experimental/codecs/ExpressionCodec.java')]",,
morphia,2,"('8222e1bb0ad45eb7f8593adb5223a30e5bfc70a5', '5c12bd46693f481b3de23198a9916298abfaa7c4')",Add Method Modifier,"morphia/src/main/java/dev/morphia/aggregation/experimental/codecs/ExpressionCodec.java@public decode(reader BsonReader, decoderContext DecoderContext) : Expression","morphia/src/main/java/dev/morphia/aggregation/experimental/codecs/ExpressionCodec.java@public decode(reader BsonReader, decoderContext DecoderContext) : T","[BlameRes(sha1='131ececa6c5853d22b5fc3cbd672b271686e6fcd', oline='18', file_name='morphia/src/main/java/dev/morphia/aggregation/experimental/codecs/ExpressionCodec.java')]",,
